  6.82759E-03  1.12047E+01  7.41288E+01  3.00032E+02  1.33333E+00
  6.93371E-03  1.08643E+01  7.11366E+01  3.00033E+02  1.33333E+00
  7.04149E-03  1.05342E+01  6.82648E+01  3.00034E+02  1.33333E+00
  7.15096E-03  1.02141E+01  6.55086E+01  3.00035E+02  1.33333E+00
  7.26215E-03  9.90366E+00  6.28634E+01  3.00035E+02  1.33333E+00
  7.37508E-03  9.60263E+00  6.03247E+01  3.00036E+02  1.33333E+00
  7.48979E-03  9.31070E+00  5.78882E+01  3.00037E+02  1.33333E+00
  7.60629E-03  9.02762E+00  5.55499E+01  3.00038E+02  1.33333E+00
  7.72463E-03  8.75310E+00  5.33058E+01  3.00039E+02  1.33333E+00
  7.84482E-03  8.48689E+00  5.11521E+01  3.00040E+02  1.33333E+00
  7.96691E-03  8.22875E+00  4.90852E+01  3.00041E+02  1.33333E+00
  8.09090E-03  7.97843E+00  4.71016E+01  3.00041E+02  1.33333E+00
  8.21685E-03  7.73569E+00  4.51979E+01  3.00042E+02  1.33333E+00
  8.34477E-03  7.50030E+00  4.33710E+01  3.00043E+02  1.33333E+00
  8.47470E-03  7.27206E+00  4.16178E+01  3.00044E+02  1.33333E+00
  8.60666E-03  7.05073E+00  3.99353E+01  3.00045E+02  1.33333E+00
  8.74070E-03  6.83611E+00  3.83206E+01  3.00045E+02  1.33333E+00
  8.87685E-03  6.62800E+00  3.67711E+01  3.00046E+02  1.33333E+00
  9.01513E-03  6.42620E+00  3.52841E+01  3.00047E+02  1.33333E+00
  9.15558E-03  6.23052E+00  3.38571E+01  3.00048E+02  1.33333E+00
  9.29824E-03  6.04078E+00  3.24877E+01  3.00048E+02  1.33333E+00
  9.44313E-03  5.85680E+00  3.11735E+01  3.00049E+02  1.33333E+00
  9.59030E-03  5.67840E+00  2.99124E+01  3.00050E+02  1.33333E+00
  9.73978E-03  5.50542E+00  2.87022E+01  3.00051E+02  1.33333E+00
  9.89161E-03  5.33769E+00  2.75409E+01  3.00051E+02  1.33333E+00
  1.00458E-02  5.17506E+00  2.64264E+01  3.00052E+02  1.33333E+00
  1.02024E-02  5.01736E+00  2.53570E+01  3.00053E+02  1.33333E+00
  1.03615E-02  4.86445E+00  2.43307E+01  3.00053E+02  1.33333E+00
  1.05231E-02  4.71619E+00  2.33460E+01  3.00054E+02  1.33333E+00
  1.06872E-02  4.57243E+00  2.24009E+01  3.00055E+02  1.33333E+00
  1.08539E-02  4.43305E+00  2.14941E+01  3.00056E+02  1.33333E+00
  1.10233E-02  4.29789E+00  2.06239E+01  3.00056E+02  1.33333E+00
  1.11952E-02  4.16685E+00  1.97889E+01  3.00057E+02  1.33333E+00
  1.13699E-02  4.03979E+00  1.89876E+01  3.00057E+02  1.33333E+00
  1.15473E-02  3.91659E+00  1.82188E+01  3.00058E+02  1.33333E+00
  1.17275E-02  3.79714E+00  1.74810E+01  3.00059E+02  1.33333E+00
  1.19106E-02  3.68133E+00  1.67730E+01  3.00059E+02  1.33333E+00
  1.20965E-02  3.56903E+00  1.60936E+01  3.00060E+02  1.33333E+00
  1.22853E-02  3.46016E+00  1.54417E+01  3.00061E+02  1.33333E+00
  1.24771E-02  3.35459E+00  1.48162E+01  3.00061E+02  1.33333E+00
  1.26719E-02  3.25224E+00  1.42160E+01  3.00062E+02  1.33333E+00
  1.28697E-02  3.15300E+00  1.36401E+01  3.00062E+02  1.33333E+00
  1.30707E-02  3.05678E+00  1.30874E+01  3.00063E+02  1.33333E+00
  1.32748E-02  2.96349E+00  1.25571E+01  3.00064E+02  1.33333E+00
  1.34821E-02  2.87304E+00  1.20483E+01  3.00064E+02  1.33333E+00
  1.36927E-02  2.78535E+00  1.15600E+01  3.00065E+02  1.33333E+00
  1.39065E-02  2.70033E+00  1.10916E+01  3.00065E+02  1.33333E+00
  1.41238E-02  2.61789E+00  1.06420E+01  3.00066E+02  1.33333E+00
  1.43444E-02  2.53797E+00  1.02107E+01  3.00067E+02  1.33333E+00
  1.45685E-02  2.46048E+00  9.79680E+00  3.00067E+02  1.33333E+00
  1.47962E-02  2.38535E+00  9.39968E+00  3.00068E+02  1.33333E+00
  1.50274E-02  2.31251E+00  9.01863E+00  3.00068E+02  1.33333E+00
  1.52622E-02  2.24189E+00  8.65300E+00  3.00069E+02  1.33333E+00
  1.55007E-02  2.17342E+00  8.30218E+00  3.00069E+02  1.33333E+00
  1.57430E-02  2.10704E+00  7.96557E+00  3.00070E+02  1.33333E+00
  1.59890E-02  2.04268E+00  7.64258E+00  3.00070E+02  1.33333E+00
  1.62389E-02  1.98028E+00  7.33268E+00  3.00071E+02  1.33333E+00
  1.64928E-02  1.91979E+00  7.03533E+00  3.00071E+02  1.33333E+00
  1.67506E-02  1.86114E+00  6.75002E+00  3.00072E+02  1.33333E+00
  1.70125E-02  1.80428E+00  6.47626E+00  3.00072E+02  1.33333E+00
  1.72785E-02  1.74915E+00  6.21360E+00  3.00073E+02  1.33333E+00
  1.75487E-02  1.69570E+00  5.96157E+00  3.00073E+02  1.33333E+00
  1.78231E-02  1.64388E+00  5.71976E+00  3.00074E+02  1.33333E+00
  1.81018E-02  1.59365E+00  5.48775E+00  3.00074E+02  1.33333E+00
  1.83849E-02  1.54494E+00  5.26513E+00  3.00075E+02  1.33333E+00
  1.86724E-02  1.49773E+00  5.05154E+00  3.00075E+02  1.33333E+00
  1.89644E-02  1.45195E+00  4.84660E+00  3.00076E+02  1.33333E+00
  1.92611E-02  1.40757E+00  4.64997E+00  3.00076E+02  1.33333E+00
  1.95624E-02  1.36454E+00  4.46130E+00  3.00077E+02  1.33333E+00
  1.98684E-02  1.32283E+00  4.28029E+00  3.00077E+02  1.33333E+00
  2.01792E-02  1.28239E+00  4.10661E+00  3.00078E+02  1.33333E+00
  2.04949E-02  1.24318E+00  3.93997E+00  3.00078E+02  1.33333E+00
  2.08155E-02  1.20518E+00  3.78009E+00  3.00078E+02  1.33333E+00
  2.11412E-02  1.16833E+00  3.62669E+00  3.00079E+02  1.33333E+00
  2.14720E-02  1.13260E+00  3.47950E+00  3.00079E+02  1.33333E+00
  2.18080E-02  1.09797E+00  3.33829E+00  3.00080E+02  1.33333E+00
  2.21493E-02  1.06439E+00  3.20280E+00  3.00080E+02  1.33333E+00
  2.24959E-02  1.03184E+00  3.07281E+00  3.00080E+02  1.33333E+00
  2.28480E-02  1.00029E+00  2.94808E+00  3.00081E+02  1.33333E+00
  2.32056E-02  9.69695E-01  2.82842E+00  3.00081E+02  1.33333E+00
  2.35688E-02  9.40036E-01  2.71361E+00  3.00082E+02  1.33333E+00
  2.39377E-02  9.11284E-01  2.60345E+00  3.00082E+02  1.33333E+00
  2.43124E-02  8.83409E-01  2.49776E+00  3.00083E+02  1.33333E+00
  2.46929E-02  8.56387E-01  2.39636E+00  3.00083E+02  1.33333E+00
  2.50795E-02  8.30189E-01  2.29907E+00  3.00083E+02  1.33333E+00
  2.54721E-02  8.04792E-01  2.20573E+00  3.00084E+02  1.33333E+00
  2.58709E-02  7.80172E-01  2.11618E+00  3.00084E+02  1.33333E+00
  2.62759E-02  7.56303E-01  2.03026E+00  3.00084E+02  1.33333E+00
  2.66873E-02  7.33163E-01  1.94782E+00  3.00085E+02  1.33333E+00
  2.71052E-02  7.10731E-01  1.86873E+00  3.00085E+02  1.33333E+00
  2.75296E-02  6.88985E-01  1.79285E+00  3.00086E+02  1.33333E+00
  2.79607E-02  6.67902E-01  1.72005E+00  3.00086E+02  1.33333E+00
  2.83986E-02  6.47465E-01  1.65020E+00  3.00086E+02  1.33333E+00
  2.88433E-02  6.27651E-01  1.58319E+00  3.00087E+02  1.33333E+00
  2.92950E-02  6.08444E-01  1.51889E+00  3.00087E+02  1.33333E+00
  2.97538E-02  5.89824E-01  1.45720E+00  3.00087E+02  1.33333E+00
  3.02198E-02  5.71772E-01  1.39803E+00  3.00088E+02  1.33333E+00
  3.06931E-02  5.54274E-01  1.34124E+00  3.00088E+02  1.33333E+00
  3.11738E-02  5.37310E-01  1.28676E+00  3.00088E+02  1.33333E+00
  3.16621E-02  5.20863E-01  1.23452E+00  3.00089E+02  1.33333E+00
  3.21580E-02  5.04921E-01  1.18436E+00  3.00089E+02  1.33333E+00
  3.26618E-02  4.89467E-01  1.13625E+00  3.00089E+02  1.33333E+00
  3.31734E-02  4.74482E-01  1.09012E+00  3.00090E+02  1.33333E+00
  3.36931E-02  4.59959E-01  1.04581E+00  3.00090E+02  1.33333E+00
  3.42209E-02  4.45880E-01  1.00332E+00  3.00090E+02  1.33333E+00
  3.47570E-02  4.32227E-01  9.62610E-01  3.00091E+02  1.33333E+00
  3.53016E-02  4.18996E-01  9.23479E-01  3.00091E+02  1.33333E+00
  3.58547E-02  4.06172E-01  8.85916E-01  3.00091E+02  1.33333E+00
  3.64164E-02  3.93733E-01  8.49999E-01  3.00091E+02  1.33333E+00
  3.69870E-02  3.81676E-01  8.15475E-01  3.00092E+02  1.33333E+00
  3.75665E-02  3.69997E-01  7.82239E-01  3.00092E+02  1.33333E+00
  3.81552E-02  3.58668E-01  7.50512E-01  3.00092E+02  1.33333E+00
  3.87530E-02  3.47677E-01  7.20129E-01  3.00093E+02  1.33333E+00
  3.93603E-02  3.37036E-01  6.90745E-01  3.00093E+02  1.33333E+00
  3.99771E-02  3.26725E-01  6.62588E-01  3.00093E+02  1.33333E+00
  4.06036E-02  3.16711E-01  6.35861E-01  3.00093E+02  1.33333E+00
  4.12399E-02  3.07004E-01  6.10091E-01  3.00094E+02  1.33333E+00
  4.18862E-02  2.97616E-01  5.85036E-01  3.00094E+02  1.33333E+00
  4.25426E-02  2.88512E-01  5.61202E-01  3.00094E+02  1.33333E+00
  4.32094E-02  2.79659E-01  5.38738E-01  3.00094E+02  1.33333E+00
  4.38866E-02  2.71081E-01  5.16958E-01  3.00095E+02  1.33333E+00
  4.45744E-02  2.62797E-01  4.95538E-01  3.00095E+02  1.33333E+00
  4.52731E-02  2.54770E-01  4.75119E-01  3.00095E+02  1.33333E+00
  4.59827E-02  2.46954E-01  4.56210E-01  3.00095E+02  1.33333E+00
  4.67034E-02  2.39354E-01  4.38257E-01  3.00096E+02  1.33333E+00
  4.74355E-02  2.32008E-01  4.20317E-01  3.00097E+02  1.33333E+00
  4.81790E-02  2.24919E-01  4.02156E-01  3.00098E+02  1.33333E+00
  4.89342E-02  2.18057E-01  3.84360E-01  3.00098E+02  1.33333E+00
  4.97013E-02  2.11392E-01  3.67604E-01  3.00098E+02  1.33333E+00
  5.04804E-02  2.04915E-01  3.52090E-01  3.00098E+02  1.33333E+00
  5.12718E-02  1.98630E-01  3.37616E-01  3.00098E+02  1.33333E+00
  5.20756E-02  1.92539E-01  3.23899E-01  3.00098E+02  1.33333E+00
  5.28919E-02  1.86639E-01  3.10763E-01  3.00098E+02  1.33333E+00
  5.37211E-02  1.80922E-01  2.98147E-01  3.00098E+02  1.33333E+00
  5.45634E-02  1.75380E-01  2.86032E-01  3.00098E+02  1.33333E+00
  5.54188E-02  1.70008E-01  2.74407E-01  3.00099E+02  1.33333E+00
  5.62877E-02  1.64799E-01  2.63253E-01  3.00099E+02  1.33333E+00
  5.71702E-02  1.59751E-01  2.52553E-01  3.00099E+02  1.33333E+00
  5.80665E-02  1.54856E-01  2.42288E-01  3.00099E+02  1.33333E+00
  5.89770E-02  1.50112E-01  2.32440E-01  3.00100E+02  1.33333E+00
  5.99017E-02  1.45513E-01  2.22992E-01  3.00100E+02  1.33333E+00
  6.08409E-02  1.41055E-01  2.13927E-01  3.00100E+02  1.33333E+00
  6.17949E-02  1.36733E-01  2.05231E-01  3.00100E+02  1.33333E+00
  6.27639E-02  1.32544E-01  1.96889E-01  3.00100E+02  1.33333E+00
  6.37480E-02  1.28483E-01  1.88885E-01  3.00101E+02  1.33333E+00
  6.47476E-02  1.24546E-01  1.81207E-01  3.00101E+02  1.33333E+00
  6.57630E-02  1.20730E-01  1.73841E-01  3.00101E+02  1.33333E+00
  6.67942E-02  1.17031E-01  1.66774E-01  3.00101E+02  1.33333E+00
  6.78416E-02  1.13445E-01  1.59994E-01  3.00101E+02  1.33333E+00
  6.89055E-02  1.09969E-01  1.53489E-01  3.00102E+02  1.33333E+00
  6.99861E-02  1.06599E-01  1.47249E-01  3.00102E+02  1.33333E+00
  7.10836E-02  1.03333E-01  1.41263E-01  3.00102E+02  1.33333E+00
  7.21984E-02  1.00166E-01  1.35520E-01  3.00102E+02  1.33333E+00
  7.33306E-02  9.70967E-02  1.30010E-01  3.00102E+02  1.33333E+00
  7.44807E-02  9.41212E-02  1.24725E-01  3.00103E+02  1.33333E+00
  7.56488E-02  9.12370E-02  1.19654E-01  3.00103E+02  1.33333E+00
  7.68352E-02  8.84410E-02  1.14789E-01  3.00103E+02  1.33333E+00
  7.80402E-02  8.57307E-02  1.10122E-01  3.00103E+02  1.33333E+00
  7.92642E-02  8.31035E-02  1.05645E-01  3.00103E+02  1.33333E+00
  8.05074E-02  8.05567E-02  1.01349E-01  3.00103E+02  1.33333E+00
  8.17701E-02  7.80879E-02  9.72286E-02  3.00104E+02  1.33333E+00
  8.30526E-02  7.56948E-02  9.32753E-02  3.00104E+02  1.33333E+00
  8.43552E-02  7.33750E-02  8.94828E-02  3.00104E+02  1.33333E+00
  8.56783E-02  7.11262E-02  8.58444E-02  3.00104E+02  1.33333E+00
  8.70222E-02  6.89464E-02  8.23539E-02  3.00104E+02  1.33333E+00
  8.83872E-02  6.68333E-02  7.90053E-02  3.00104E+02  1.33333E+00
  8.97735E-02  6.47849E-02  7.57929E-02  3.00105E+02  1.33333E+00
  9.11817E-02  6.27994E-02  7.27110E-02  3.00105E+02  1.33333E+00
  9.26119E-02  6.08746E-02  6.97544E-02  3.00105E+02  1.33333E+00
  9.40646E-02  5.90088E-02  6.69180E-02  3.00105E+02  1.33333E+00
  9.55402E-02  5.72002E-02  6.41969E-02  3.00105E+02  1.33333E+00
  9.70388E-02  5.54470E-02  6.15865E-02  3.00105E+02  1.33333E+00
  9.85610E-02  5.37476E-02  5.90821E-02  3.00106E+02  1.33333E+00
  1.00107E-01  5.21001E-02  5.66796E-02  3.00106E+02  1.33333E+00
  1.01677E-01  5.05032E-02  5.43748E-02  3.00106E+02  1.33333E+00
  1.03272E-01  4.89552E-02  5.21637E-02  3.00106E+02  1.33333E+00
  1.04893E-01  4.74547E-02  5.00424E-02  3.00106E+02  1.33333E+00
  1.06538E-01  4.60001E-02  4.80074E-02  3.00106E+02  1.33333E+00
  1.08209E-01  4.45901E-02  4.60551E-02  3.00106E+02  1.33333E+00
  1.09907E-01  4.32233E-02  4.41823E-02  3.00107E+02  1.33333E+00
  1.11631E-01  4.18984E-02  4.23855E-02  3.00107E+02  1.33333E+00
  1.13382E-01  4.06140E-02  4.06619E-02  3.00107E+02  1.33333E+00
  1.15161E-01  3.93691E-02  3.90083E-02  3.00107E+02  1.33333E+00
  1.16968E-01  3.81623E-02  3.74219E-02  3.00107E+02  1.33333E+00
  1.18803E-01  3.69924E-02  3.59001E-02  3.00107E+02  1.33333E+00
  1.20667E-01  3.58585E-02  3.44401E-02  3.00107E+02  1.33333E+00
  1.22560E-01  3.47593E-02  3.30395E-02  3.00108E+02  1.33333E+00
  1.24482E-01  3.36937E-02  3.16958E-02  3.00108E+02  1.33333E+00
  1.26435E-01  3.26608E-02  3.04068E-02  3.00108E+02  1.33333E+00
  1.28419E-01  3.16596E-02  2.91702E-02  3.00108E+02  1.33333E+00
  1.30434E-01  3.06891E-02  2.79838E-02  3.00108E+02  1.33333E+00
  1.32480E-01  2.97483E-02  2.68458E-02  3.00108E+02  1.33333E+00
  1.34559E-01  2.88363E-02  2.57539E-02  3.00108E+02  1.33333E+00
  1.36670E-01  2.79523E-02  2.47065E-02  3.00108E+02  1.33333E+00
  1.38814E-01  2.70954E-02  2.37017E-02  3.00109E+02  1.33333E+00
  1.40992E-01  2.62647E-02  2.27377E-02  3.00109E+02  1.33333E+00
  1.43204E-01  2.54595E-02  2.18131E-02  3.00109E+02  1.33333E+00
  1.45451E-01  2.46790E-02  2.09258E-02  3.00109E+02  1.33333E+00
  1.47733E-01  2.39224E-02  2.00748E-02  3.00109E+02  1.33333E+00
  1.50051E-01  2.31890E-02  1.92583E-02  3.00109E+02  1.33333E+00
  1.52406E-01  2.24781E-02  1.84749E-02  3.00109E+02  1.33333E+00
  1.54797E-01  2.17890E-02  1.77237E-02  3.00109E+02  1.33333E+00
  1.57226E-01  2.11210E-02  1.70027E-02  3.00109E+02  1.33333E+00
  1.59693E-01  2.04734E-02  1.63112E-02  3.00110E+02  1.33333E+00
  1.62198E-01  1.98457E-02  1.56478E-02  3.00110E+02  1.33333E+00
  1.64744E-01  1.92373E-02  1.50112E-02  3.00110E+02  1.33333E+00
  1.67329E-01  1.86475E-02  1.44009E-02  3.00110E+02  1.33333E+00
  1.69954E-01  1.80758E-02  1.38150E-02  3.00110E+02  1.33333E+00
  1.72621E-01  1.75216E-02  1.32531E-02  3.00110E+02  1.33333E+00
  1.75329E-01  1.69844E-02  1.27142E-02  3.00110E+02  1.33333E+00
  1.78081E-01  1.64637E-02  1.21968E-02  3.00110E+02  1.33333E+00
  1.80875E-01  1.59589E-02  1.17010E-02  3.00110E+02  1.33333E+00
  1.83713E-01  1.54696E-02  1.12249E-02  3.00111E+02  1.33333E+00
  1.86596E-01  1.49953E-02  1.07682E-02  3.00111E+02  1.33333E+00
  1.89524E-01  1.45355E-02  1.03306E-02  3.00111E+02  1.33333E+00
  1.92498E-01  1.40899E-02  9.91002E-03  3.00111E+02  1.33333E+00
  1.95519E-01  1.36579E-02  9.50712E-03  3.00111E+02  1.33333E+00
  1.98587E-01  1.32391E-02  9.12057E-03  3.00111E+02  1.33333E+00
  2.01703E-01  1.28332E-02  8.74915E-03  3.00111E+02  1.33333E+00
  2.04868E-01  1.24397E-02  8.39374E-03  3.00111E+02  1.33333E+00
  2.08083E-01  1.20583E-02  8.05215E-03  3.00111E+02  1.33333E+00
  2.11348E-01  1.16886E-02  7.72435E-03  3.00111E+02  1.33333E+00
  2.14665E-01  1.13302E-02  7.41071E-03  3.00111E+02  1.33333E+00
  2.18033E-01  1.09828E-02  7.10883E-03  3.00112E+02  1.33333E+00
  2.21455E-01  1.06460E-02  6.81964E-03  3.00112E+02  1.33333E+00
  2.24930E-01  1.03196E-02  6.54275E-03  3.00112E+02  1.33333E+00
  2.28460E-01  1.00032E-02  6.27601E-03  3.00112E+02  1.33333E+00
  2.32045E-01  9.69647E-03  6.02091E-03  3.00112E+02  1.33333E+00
  2.35686E-01  9.39912E-03  5.77644E-03  3.00112E+02  1.33333E+00
  2.39385E-01  9.11096E-03  5.54075E-03  3.00112E+02  1.33333E+00
  2.43142E-01  8.83159E-03  5.31570E-03  3.00112E+02  1.33333E+00
  2.46957E-01  8.56075E-03  5.09992E-03  3.00112E+02  1.33333E+00
  2.50833E-01  8.29830E-03  4.89159E-03  3.00112E+02  1.33333E+00
  2.54769E-01  8.04384E-03  4.69307E-03  3.00112E+02  1.33333E+00
  2.58767E-01  7.79714E-03  4.50265E-03  3.00113E+02  1.33333E+00
  2.62828E-01  7.55812E-03  4.31850E-03  3.00113E+02  1.33333E+00
  2.66953E-01  7.32635E-03  4.14328E-03  3.00113E+02  1.33333E+00
  2.71142E-01  7.10164E-03  3.97537E-03  3.00113E+02  1.33333E+00
  2.75397E-01  6.88394E-03  3.81265E-03  3.00113E+02  1.33333E+00
  2.79719E-01  6.67287E-03  3.65770E-03  3.00113E+02  1.33333E+00
  2.84109E-01  6.46817E-03  3.50989E-03  3.00113E+02  1.33333E+00
  2.88568E-01  6.26988E-03  3.36626E-03  3.00113E+02  1.33333E+00
  2.93097E-01  6.07768E-03  3.22880E-03  3.00113E+02  1.33333E+00
  2.97696E-01  5.89123E-03  3.09879E-03  3.00113E+02  1.33333E+00
  3.02368E-01  5.71056E-03  2.97245E-03  3.00113E+02  1.33333E+00
  3.07114E-01  5.53556E-03  2.85024E-03  3.00113E+02  1.33333E+00
  3.11933E-01  5.36576E-03  2.73531E-03  3.00113E+02  1.33333E+00
  3.16829E-01  5.20114E-03  2.62491E-03  3.00113E+02  1.33333E+00
  3.21801E-01  5.04173E-03  2.51677E-03  3.00114E+02  1.33333E+00
  3.26852E-01  4.88720E-03  2.41385E-03  3.00114E+02  1.33333E+00
  3.31981E-01  4.73723E-03  2.31725E-03  3.00114E+02  1.33333E+00
  3.37191E-01  4.59189E-03  2.22337E-03  3.00114E+02  1.33333E+00
  3.42483E-01  4.45123E-03  2.13101E-03  3.00114E+02  1.33333E+00
  3.47858E-01  4.31477E-03  2.04404E-03  3.00114E+02  1.33333E+00
  3.53318E-01  4.18233E-03  1.96300E-03  3.00114E+02  1.33333E+00
  3.58863E-01  4.05398E-03  1.88364E-03  3.00114E+02  1.33333E+00
  3.64495E-01  3.92982E-03  1.80495E-03  3.00114E+02  1.33333E+00
  3.70216E-01  3.80943E-03  1.73010E-03  3.00114E+02  1.33333E+00
  3.76026E-01  3.69254E-03  1.66140E-03  3.00114E+02  1.33333E+00
  3.81928E-01  3.57907E-03  1.59655E-03  3.00114E+02  1.33333E+00
  3.87922E-01  3.46923E-03  1.53140E-03  3.00115E+02  1.33333E+00
  3.94010E-01  3.36296E-03  1.46511E-03  3.00115E+02  1.33333E+00
  4.00194E-01  3.25996E-03  1.40026E-03  3.00115E+02  1.33333E+00
  4.06475E-01  3.16010E-03  1.33896E-03  3.00115E+02  1.33333E+00
  4.12854E-01  3.06316E-03  1.28223E-03  3.00115E+02  1.33333E+00
  4.19334E-01  2.96921E-03  1.22955E-03  3.00115E+02  1.33333E+00
  4.25915E-01  2.87809E-03  1.17931E-03  3.00115E+02  1.33333E+00
  4.32600E-01  2.78984E-03  1.13152E-03  3.00115E+02  1.33333E+00
  4.39390E-01  2.70427E-03  1.08563E-03  3.00115E+02  1.33333E+00
  4.46286E-01  2.62134E-03  1.04131E-03  3.00115E+02  1.33333E+00
  4.53290E-01  2.54098E-03  9.99053E-04  3.00115E+02  1.33333E+00
  4.60405E-01  2.46302E-03  9.58463E-04  3.00115E+02  1.33333E+00
  4.67631E-01  2.38753E-03  9.19314E-04  3.00115E+02  1.33333E+00
  4.74971E-01  2.31428E-03  8.82005E-04  3.00115E+02  1.33333E+00
  4.82425E-01  2.24332E-03  8.46214E-04  3.00115E+02  1.33333E+00
  4.89997E-01  2.17453E-03  8.11600E-04  3.00115E+02  1.33333E+00
  4.97688E-01  2.10783E-03  7.78665E-04  3.00115E+02  1.33333E+00
  5.05499E-01  2.04321E-03  7.47118E-04  3.00115E+02  1.33333E+00
  5.13433E-01  1.98052E-03  7.16522E-04  3.00115E+02  1.33333E+00
  5.21491E-01  1.91982E-03  6.87402E-04  3.00115E+02  1.33333E+00
  5.29676E-01  1.86091E-03  6.59622E-04  3.00115E+02  1.33333E+00
  5.37990E-01  1.80385E-03  6.32640E-04  3.00116E+02  1.33333E+00
  5.46434E-01  1.74856E-03  6.06777E-04  3.00116E+02  1.33333E+00
  5.55010E-01  1.69489E-03  5.82358E-04  3.00116E+02  1.33333E+00
  5.63721E-01  1.64294E-03  5.58639E-04  3.00116E+02  1.33333E+00
  5.72569E-01  1.59257E-03  5.35612E-04  3.00116E+02  1.33333E+00
  5.81556E-01  1.54371E-03  5.14054E-04  3.00116E+02  1.33333E+00
  5.90684E-01  1.49637E-03  4.93317E-04  3.00116E+02  1.33333E+00
  5.99955E-01  1.45047E-03  4.72937E-04  3.00116E+02  1.33333E+00
  6.09372E-01  1.40603E-03  4.53651E-04  3.00116E+02  1.33333E+00
  6.18936E-01  1.36288E-03  4.35465E-04  3.00116E+02  1.33333E+00
  6.28651E-01  1.32106E-03  4.17814E-04  3.00116E+02  1.33333E+00
  6.38518E-01  1.28059E-03  4.00510E-04  3.00116E+02  1.33333E+00
  6.48540E-01  1.24132E-03  3.84099E-04  3.00116E+02  1.33333E+00
  6.58719E-01  1.20321E-03  3.68868E-04  3.00116E+02  1.33333E+00
  6.69058E-01  1.16633E-03  3.54053E-04  3.00116E+02  1.33333E+00
  6.79560E-01  1.13054E-03  3.39128E-04  3.00116E+02  1.33333E+00
  6.90226E-01  1.09591E-03  3.25185E-04  3.00116E+02  1.33333E+00
  7.01060E-01  1.06241E-03  3.12121E-04  3.00116E+02  1.33333E+00
  7.12064E-01  1.02929E-03  3.00138E-04  3.00116E+02  1.33333E+00
  7.23240E-01  9.99046E-04  2.87706E-04  3.00117E+02  1.33333E+00
  7.34592E-01  9.65429E-04  2.75249E-04  3.00117E+02  1.33333E+00
  7.46122E-01  9.41449E-04  2.63729E-04  3.00117E+02  1.33333E+00
  7.57833E-01  9.04008E-04  2.50433E-04  3.00117E+02  1.33333E+00
  7.69728E-01  8.86371E-04  2.42576E-04  3.00117E+02  1.33333E+00
  7.81810E-01  8.49503E-04  2.29184E-04  3.00117E+02  1.33333E+00
  7.94081E-01  8.31672E-04  2.23163E-04  3.00117E+02  1.33333E+00
  8.06545E-01  7.90415E-04  2.08330E-04  3.00117E+02  1.33333E+00
  8.19205E-01  7.91126E-04  3.62221E-04  2.99996E+02  1.33333E+00
  8.32063E-01  9.09180E-04  2.35384E-01  2.89389E+02  1.33333E+00
  8.45123E-01  2.11977E-03  1.05687E+01  1.74195E+02  1.33333E+00
  8.58388E-01  4.43198E-03  4.23960E+01  7.12321E+01  1.33333E+00
